timestamp,value
us-nh 2018-01-31T02:27:00Z,23.72
us-nh 2018-01-31T02:28:00Z,17.72
us-nh 2018-01-31T02:29:00Z,34.73
us-nh 2018-01-31T02:30:00Z,18.21
us-nh 2018-01-31T02:31:00Z,17.1
us-nh 2018-01-31T02:32:00Z,21.72
us-nh 2018-01-31T02:33:00Z,25.04
us-nh 2018-01-31T02:34:00Z,37.69
us-nh 2018-01-31T02:35:00Z,23.48
us-nh 2018-01-31T02:36:00Z,19.38
us-nh 2018-01-31T02:37:00Z,23.41
us-nh 2018-01-31T02:38:00Z,37.92
us-nh 2018-01-31T02:39:00Z,22.71
us-nh 2018-01-31T02:40:00Z,27.81
us-nh 2018-01-31T02:41:00Z,33.51
us-nh 2018-01-31T02:42:00Z,35.31
us-nh 2018-01-31T02:43:00Z,15.81
us-nh 2018-01-31T02:44:00Z,24.35
us-nh 2018-01-31T02:45:00Z,34.44
us-nh 2018-01-31T02:46:00Z,33.87
us-nh 2018-01-31T02:47:00Z,32.85
us-nh 2018-01-31T02:48:00Z,24.4
us-nh 2018-01-31T02:49:00Z,20.6
us-nh 2018-01-31T02:50:00Z,19.95
us-nh 2018-01-31T02:51:00Z,10.61
us-nh 2018-01-31T02:52:00Z,25.41
us-nh 2018-01-31T02:53:00Z,26.3
us-nh 2018-01-31T02:54:00Z,22.75
us-nh 2018-01-31T02:55:00Z,15.8
us-nh 2018-01-31T02:56:00Z,19.51
us-nh 2018-01-31T02:57:00Z,36.35
us-nh 2018-01-31T02:58:00Z,36.56
us-nh 2018-01-31T02:59:00Z,36.6
us-nh 2018-01-31T03:00:00Z,33.79
us-nh 2018-01-31T03:01:00Z,26.43
us-nh 2018-01-31T03:02:00Z,19.07
us-nh 2018-01-31T03:03:00Z,31.66
us-nh 2018-01-31T03:04:00Z,19.66
us-nh 2018-01-31T03:05:00Z,27.16
us-nh 2018-01-31T03:06:00Z,13.19
us-nh 2018-01-31T03:07:00Z,20.07
us-nh 2018-01-31T03:08:00Z,30.71
us-nh 2018-01-31T03:09:00Z,24.44
us-nh 2018-01-31T03:10:00Z,24.6
us-nh 2018-01-31T03:11:00Z,20.75
us-nh 2018-01-31T03:12:00Z,19.4
us-nh 2018-01-31T03:13:00Z,26.87
us-nh 2018-01-31T03:14:00Z,46.36
us-nh 2018-01-31T03:15:00Z,18.84
us-nh 2018-01-31T03:16:00Z,24.82
us-nh 2018-01-31T03:17:00Z,23.61
us-nh 2018-01-31T03:18:00Z,22.25
us-nh 2018-01-31T03:19:00Z,22.27
us-nh 2018-01-31T03:20:00Z,24.51
us-nh 2018-01-31T03:21:00Z,22.26
us-nh 2018-01-31T03:22:00Z,18.33
us-nh 2018-01-31T03:23:00Z,18.48
us-nh 2018-01-31T03:24:00Z,26.02
us-nh 2018-01-31T03:25:00Z,24.44
us-nh 2018-01-31T03:26:00Z,28.52
us-nh 2018-01-31T03:27:00Z,29.22
us-nh 2018-01-31T03:28:00Z,24.33
us-nh 2018-01-31T03:29:00Z,22.55
us-nh 2018-01-31T03:30:00Z,22.02
us-nj 2018-01-31T02:10:00Z,27.08
us-nj 2018-01-31T02:11:00Z,23.76
us-nj 2018-01-31T02:12:00Z,22.71
us-nj 2018-01-31T02:13:00Z,22.22
us-nj 2018-01-31T02:14:00Z,20.07
us-nj 2018-01-31T02:15:00Z,19.29
us-nj 2018-01-31T02:16:00Z,23.57
us-nj 2018-01-31T02:17:00Z,20.24
us-nj 2018-01-31T02:18:00Z,26.53
us-nj 2018-01-31T02:19:00Z,24.07
us-nj 2018-01-31T02:20:00Z,25.83
us-nj 2018-01-31T02:21:00Z,23.78
us-nj 2018-01-31T02:22:00Z,20.26
us-nj 2018-01-31T02:23:00Z,18.6
us-nj 2018-01-31T02:24:00Z,24.44
us-nj 2018-01-31T02:25:00Z,17.62
us-nj 2018-01-31T02:26:00Z,17.06
us-nj 2018-01-31T02:27:00Z,21.23
us-nj 2018-01-31T02:28:00Z,21.18
us-nj 2018-01-31T02:29:00Z,22.48
us-nj 2018-01-31T02:30:00Z,21.31
us-nj 2018-01-31T02:31:00Z,18.24
us-nj 2018-01-31T02:32:00Z,20.5
us-nj 2018-01-31T02:33:00Z,24.41
us-nj 2018-01-31T02:34:00Z,20.51
us-nj 2018-01-31T02:35:00Z,19.37
us-nj 2018-01-31T02:36:00Z,23.12
us-nj 2018-01-31T02:37:00Z,22.1
us-nj 2018-01-31T02:38:00Z,21.3
us-nj 2018-01-31T02:39:00Z,23.49
us-nj 2018-01-31T02:40:00Z,20.84
us-nj 2018-01-31T02:41:00Z,20.89
us-nj 2018-01-31T02:42:00Z,19.63
us-nj 2018-01-31T02:43:00Z,17.96
us-nj 2018-01-31T02:44:00Z,17.34
us-nj 2018-01-31T02:45:00Z,19.92
us-nj 2018-01-31T02:46:00Z,19.49
us-nj 2018-01-31T02:47:00Z,24.35
us-nj 2018-01-31T02:48:00Z,19.9
us-nj 2018-01-31T02:49:00Z,14.79
us-nj 2018-01-31T02:50:00Z,15.83
us-nj 2018-01-31T02:51:00Z,19.1
us-nj 2018-01-31T02:52:00Z,14.07
us-nj 2018-01-31T02:53:00Z,16.83
us-nj 2018-01-31T02:54:00Z,18.65
us-nj 2018-01-31T02:55:00Z,19.03
us-nj 2018-01-31T02:56:00Z,17.69
us-nj 2018-01-31T02:57:00Z,32.45
us-nj 2018-01-31T02:58:00Z,27.69
us-nj 2018-01-31T02:59:00Z,30.39
us-nj 2018-01-31T03:00:00Z,23.02
us-nj 2018-01-31T03:01:00Z,20.47
us-nj 2018-01-31T03:02:00Z,18.22
us-nj 2018-01-31T03:03:00Z,21.59
us-nj 2018-01-31T03:04:00Z,19.46
us-nj 2018-01-31T03:05:00Z,15.51
us-nj 2018-01-31T03:06:00Z,14.7
us-nj 2018-01-31T03:07:00Z,20.4
us-nj 2018-01-31T03:08:00Z,20.49
us-nj 2018-01-31T03:09:00Z,20.44
us-nj 2018-01-31T03:10:00Z,20.67
us-nj 2018-01-31T03:11:00Z,15.02
us-nj 2018-01-31T03:12:00Z,20.83
us-nj 2018-01-31T03:13:00Z,20.86
us-nj 2018-01-31T03:14:00Z,20.18
us-nj 2018-01-31T03:15:00Z,19.43
us-nj 2018-01-31T03:16:00Z,18.73
us-nj 2018-01-31T03:17:00Z,18.06
us-nj 2018-01-31T03:18:00Z,19.03
us-nj 2018-01-31T03:19:00Z,18.42
us-nj 2018-01-31T03:20:00Z,18.48
us-nj 2018-01-31T03:21:00Z,19.04
us-nj 2018-01-31T03:22:00Z,15.13
us-nj 2018-01-31T03:23:00Z,15.13
us-nj 2018-01-31T03:24:00Z,11.22
us-nj 2018-01-31T03:25:00Z,16.04
us-nj 2018-01-31T03:26:00Z,19.93
us-nj 2018-01-31T03:27:00Z,20.07
us-nj 2018-01-31T03:28:00Z,24.91
us-nj 2018-01-31T03:29:00Z,23.9
us-nj 2018-01-31T03:30:00Z,26.54
us-nm 2018-01-31T02:10:00Z,24.87
us-nm 2018-01-31T02:11:00Z,24.46
us-nm 2018-01-31T02:12:00Z,17.53
us-nm 2018-01-31T02:13:00Z,21.35
us-nm 2018-01-31T02:14:00Z,18.99
us-nm 2018-01-31T02:15:00Z,14.89
us-nm 2018-01-31T02:16:00Z,18.53
us-nm 2018-01-31T02:17:00Z,22.34
us-nm 2018-01-31T02:18:00Z,21.58
us-nm 2018-01-31T02:19:00Z,23.26
us-nm 2018-01-31T02:20:00Z,21.65
us-nm 2018-01-31T02:21:00Z,18.85
us-nm 2018-01-31T02:22:00Z,22.72
us-nm 2018-01-31T02:23:00Z,19.74
us-nm 2018-01-31T02:24:00Z,15.61
us-nm 2018-01-31T02:25:00Z,17.99
us-nm 2018-01-31T02:26:00Z,20.32
us-nm 2018-01-31T02:27:00Z,10.33
us-nm 2018-01-31T02:28:00Z,15.62
us-nm 2018-01-31T02:29:00Z,25.55
us-nm 2018-01-31T02:30:00Z,17.29
us-nm 2018-01-31T02:31:00Z,20.94
us-nm 2018-01-31T02:32:00Z,13.93
us-nm 2018-01-31T02:33:00Z,25.28
us-nm 2018-01-31T02:34:00Z,21.37
us-nm 2018-01-31T02:35:00Z,15
us-nm 2018-01-31T02:36:00Z,19.2
us-nm 2018-01-31T02:37:00Z,18.23
us-nm 2018-01-31T02:38:00Z,23.37
us-nm 2018-01-31T02:39:00Z,19.8
us-nm 2018-01-31T02:40:00Z,23.06
us-nm 2018-01-31T02:41:00Z,18.52
us-nm 2018-01-31T02:42:00Z,15.1
us-nm 2018-01-31T02:43:00Z,19.84
us-nm 2018-01-31T02:44:00Z,19.62
us-nm 2018-01-31T02:45:00Z,18.24
us-nm 2018-01-31T02:46:00Z,21.26
us-nm 2018-01-31T02:47:00Z,21.21
us-nm 2018-01-31T02:48:00Z,16.35
us-nm 2018-01-31T02:49:00Z,14.06
us-nm 2018-01-31T02:50:00Z,12.45
us-nm 2018-01-31T02:51:00Z,20.97
us-nm 2018-01-31T02:52:00Z,12.64
us-nm 2018-01-31T02:53:00Z,19.46
us-nm 2018-01-31T02:54:00Z,20.5
us-nm 2018-01-31T02:55:00Z,16.64
us-nm 2018-01-31T02:56:00Z,9.72
us-nm 2018-01-31T02:57:00Z,24.26
us-nm 2018-01-31T02:58:00Z,31.61
us-nm 2018-01-31T02:59:00Z,27.6
us-nm 2018-01-31T03:00:00Z,19.75
us-nm 2018-01-31T03:01:00Z,20.39
us-nm 2018-01-31T03:02:00Z,14.9
us-nm 2018-01-31T03:03:00Z,18.11
us-nm 2018-01-31T03:04:00Z,18.06
us-nm 2018-01-31T03:05:00Z,6.86
us-nm 2018-01-31T03:06:00Z,17.3
us-nm 2018-01-31T03:07:00Z,12.73
us-nm 2018-01-31T03:08:00Z,19.22
us-nm 2018-01-31T03:09:00Z,22.42
us-nm 2018-01-31T03:10:00Z,20.93
us-nm 2018-01-31T03:11:00Z,19.85
us-nm 2018-01-31T03:12:00Z,12.11
us-nm 2018-01-31T03:13:00Z,22.74
us-nm 2018-01-31T03:14:00Z,18.42
us-nm 2018-01-31T03:15:00Z,10.8
us-nm 2018-01-31T03:16:00Z,12.92
us-nm 2018-01-31T03:17:00Z,15.69
us-nm 2018-01-31T03:18:00Z,14.91
us-nm 2018-01-31T03:19:00Z,14.31
us-nm 2018-01-31T03:20:00Z,15.49
us-nm 2018-01-31T03:21:00Z,14.98
us-nm 2018-01-31T03:22:00Z,19.82
us-nm 2018-01-31T03:23:00Z,10.83
us-nm 2018-01-31T03:24:00Z,13.16
us-nm 2018-01-31T03:25:00Z,10.18
us-nm 2018-01-31T03:26:00Z,16.83
us-nm 2018-01-31T03:27:00Z,11.88
us-nm 2018-01-31T03:28:00Z,17.79
us-nm 2018-01-31T03:29:00Z,22.13
us-nm 2018-01-31T03:30:00Z,26.01
us-ny 2018-01-31T02:10:00Z,35.43
us-ny 2018-01-31T02:11:00Z,33.22
us-ny 2018-01-31T02:12:00Z,28.84
us-ny 2018-01-31T02:13:00Z,29.45
us-ny 2018-01-31T02:14:00Z,28.27
us-ny 2018-01-31T02:15:00Z,26.13
us-ny 2018-01-31T02:16:00Z,28.23
us-ny 2018-01-31T02:17:00Z,28.64
us-ny 2018-01-31T02:18:00Z,28.48
us-ny 2018-01-31T02:19:00Z,29.54
us-ny 2018-01-31T02:20:00Z,30.65
us-ny 2018-01-31T02:21:00Z,30.46
us-ny 2018-01-31T02:22:00Z,23.75
us-ny 2018-01-31T02:23:00Z,26.73
us-ny 2018-01-31T02:24:00Z,27.84
us-ny 2018-01-31T02:25:00Z,26.04
us-ny 2018-01-31T02:26:00Z,24.21
us-ny 2018-01-31T02:27:00Z,24.67
us-ny 2018-01-31T02:28:00Z,23.84
us-ny 2018-01-31T02:29:00Z,28.1
us-ny 2018-01-31T02:30:00Z,25.6
us-ny 2018-01-31T02:31:00Z,24.67
us-ny 2018-01-31T02:32:00Z,25.68
us-ny 2018-01-31T02:33:00Z,27.96
us-ny 2018-01-31T02:34:00Z,25.05
us-ny 2018-01-31T02:35:00Z,26.79
us-ny 2018-01-31T02:36:00Z,25.57
us-ny 2018-01-31T02:37:00Z,26.42
us-ny 2018-01-31T02:38:00Z,24.35
us-ny 2018-01-31T02:39:00Z,27.87
us-ny 2018-01-31T02:40:00Z,24.08
us-ny 2018-01-31T02:41:00Z,24.88
us-ny 2018-01-31T02:42:00Z,24.3
us-ny 2018-01-31T02:43:00Z,23.84
us-ny 2018-01-31T02:44:00Z,22.9
us-ny 2018-01-31T02:45:00Z,24.07
us-ny 2018-01-31T02:46:00Z,24.77
us-ny 2018-01-31T02:47:00Z,29.65
us-ny 2018-01-31T02:48:00Z,23.1
us-ny 2018-01-31T02:49:00Z,20.33
us-ny 2018-01-31T02:50:00Z,19.27
us-ny 2018-01-31T02:51:00Z,20.3
us-ny 2018-01-31T02:52:00Z,23.67
us-ny 2018-01-31T02:53:00Z,21.29
us-ny 2018-01-31T02:54:00Z,22.23
us-ny 2018-01-31T02:55:00Z,20.35
us-ny 2018-01-31T02:56:00Z,22.57
us-ny 2018-01-31T02:57:00Z,32.05
us-ny 2018-01-31T02:58:00Z,31.46
us-ny 2018-01-31T02:59:00Z,30.34
us-ny 2018-01-31T03:00:00Z,26.95
us-ny 2018-01-31T03:01:00Z,25.29
us-ny 2018-01-31T03:02:00Z,24.49
us-ny 2018-01-31T03:03:00Z,25.93
us-ny 2018-01-31T03:04:00Z,23.32
us-ny 2018-01-31T03:05:00Z,20.26
us-ny 2018-01-31T03:06:00Z,15.96
us-ny 2018-01-31T03:07:00Z,23.12
us-ny 2018-01-31T03:08:00Z,21.74
us-ny 2018-01-31T03:09:00Z,19.76
us-ny 2018-01-31T03:10:00Z,20.88
us-ny 2018-01-31T03:11:00Z,17.62
us-ny 2018-01-31T03:12:00Z,18.88
us-ny 2018-01-31T03:13:00Z,22.26
us-ny 2018-01-31T03:14:00Z,21.89
us-ny 2018-01-31T03:15:00Z,20.36
us-ny 2018-01-31T03:16:00Z,22.86
us-ny 2018-01-31T03:17:00Z,20.88
us-ny 2018-01-31T03:18:00Z,24
us-ny 2018-01-31T03:19:00Z,21.41
us-ny 2018-01-31T03:20:00Z,21.56
us-ny 2018-01-31T03:21:00Z,19.03
us-ny 2018-01-31T03:22:00Z,20.2
us-ny 2018-01-31T03:23:00Z,19.22
us-ny 2018-01-31T03:24:00Z,15.2
us-ny 2018-01-31T03:25:00Z,20.74
us-ny 2018-01-31T03:26:00Z,22.76
us-ny 2018-01-31T03:27:00Z,20.23
us-ny 2018-01-31T03:28:00Z,27.48
us-ny 2018-01-31T03:29:00Z,27.75
us-ny 2018-01-31T03:30:00Z,26.43
us-nc 2018-01-31T02:10:00Z,25.24
us-nc 2018-01-31T02:11:00Z,22.53
us-nc 2018-01-31T02:12:00Z,25.15
us-nc 2018-01-31T02:13:00Z,19.87
us-nc 2018-01-31T02:14:00Z,19.36
us-nc 2018-01-31T02:15:00Z,19.95
us-nc 2018-01-31T02:16:00Z,20.45
us-nc 2018-01-31T02:17:00Z,22.42
us-nc 2018-01-31T02:18:00Z,20.94
us-nc 2018-01-31T02:19:00Z,22.35
us-nc 2018-01-31T02:20:00Z,26.16
us-nc 2018-01-31T02:21:00Z,21.31
us-nc 2018-01-31T02:22:00Z,23.94
us-nc 2018-01-31T02:23:00Z,17.04
us-nc 2018-01-31T02:24:00Z,23.49
us-nc 2018-01-31T02:25:00Z,18.51
us-nc 2018-01-31T02:26:00Z,19.5
us-nc 2018-01-31T02:27:00Z,17.7
us-nc 2018-01-31T02:28:00Z,19.01
us-nc 2018-01-31T02:29:00Z,20.54
us-nc 2018-01-31T02:30:00Z,20.71
us-nc 2018-01-31T02:31:00Z,17.21
us-nc 2018-01-31T02:32:00Z,18.2
us-nc 2018-01-31T02:33:00Z,17.86
us-nc 2018-01-31T02:34:00Z,19.73
us-nc 2018-01-31T02:35:00Z,23.39
us-nc 2018-01-31T02:36:00Z,20.32
us-nc 2018-01-31T02:37:00Z,20.37
us-nc 2018-01-31T02:38:00Z,20.53
us-nc 2018-01-31T02:39:00Z,18.82
us-nc 2018-01-31T02:40:00Z,22.97
us-nc 2018-01-31T02:41:00Z,18.77
us-nc 2018-01-31T02:42:00Z,18.48
us-nc 2018-01-31T02:43:00Z,20.5
us-nc 2018-01-31T02:44:00Z,19.81
us-nc 2018-01-31T02:45:00Z,21.89
us-nc 2018-01-31T02:46:00Z,18.34
us-nc 2018-01-31T02:47:00Z,24.31
us-nc 2018-01-31T02:48:00Z,20.08
us-nc 2018-01-31T02:49:00Z,15.78
us-nc 2018-01-31T02:50:00Z,14.85
us-nc 2018-01-31T02:51:00Z,18.31
us-nc 2018-01-31T02:52:00Z,17.13
us-nc 2018-01-31T02:53:00Z,17.11
us-nc 2018-01-31T02:54:00Z,15.29
us-nc 2018-01-31T02:55:00Z,17.53
us-nc 2018-01-31T02:56:00Z,15.56
us-nc 2018-01-31T02:57:00Z,30.61
us-nc 2018-01-31T02:58:00Z,27.73
us-nc 2018-01-31T02:59:00Z,27.01
us-nc 2018-01-31T03:00:00Z,23.63
us-nc 2018-01-31T03:01:00Z,20.28
us-nc 2018-01-31T03:02:00Z,20.86
us-nc 2018-01-31T03:03:00Z,20.24
us-nc 2018-01-31T03:04:00Z,21.73
us-nc 2018-01-31T03:05:00Z,16.41
us-nc 2018-01-31T03:06:00Z,16.49
us-nc 2018-01-31T03:07:00Z,18.68
us-nc 2018-01-31T03:08:00Z,18.38
us-nc 2018-01-31T03:09:00Z,18.62
us-nc 2018-01-31T03:10:00Z,20.63
us-nc 2018-01-31T03:11:00Z,17.01
us-nc 2018-01-31T03:12:00Z,16.46
us-nc 2018-01-31T03:13:00Z,23.59
us-nc 2018-01-31T03:14:00Z,17.61
us-nc 2018-01-31T03:15:00Z,17.92
us-nc 2018-01-31T03:16:00Z,20.1
us-nc 2018-01-31T03:17:00Z,20.24
us-nc 2018-01-31T03:18:00Z,20.78
us-nc 2018-01-31T03:19:00Z,16.94
us-nc 2018-01-31T03:20:00Z,16.05
us-nc 2018-01-31T03:21:00Z,19.73
us-nc 2018-01-31T03:22:00Z,17.35
us-nc 2018-01-31T03:23:00Z,13.01
us-nc 2018-01-31T03:24:00Z,15.28
us-nc 2018-01-31T03:25:00Z,15.46
us-nc 2018-01-31T03:26:00Z,22.87
us-nc 2018-01-31T03:27:00Z,18.86
us-nc 2018-01-31T03:28:00Z,23.17
us-nc 2018-01-31T03:29:00Z,23.93
us-nc 2018-01-31T03:30:00Z,22.84
us-nd 2018-01-31T02:10:00Z,20.92
us-nd 2018-01-31T02:11:00Z,22.29
us-nd 2018-01-31T02:12:00Z,14.31
us-nd 2018-01-31T02:13:00Z,22.41
us-nd 2018-01-31T02:14:00Z,17.26
us-nd 2018-01-31T02:15:00Z,13.54
us-nd 2018-01-31T02:16:00Z,18.36
us-nd 2018-01-31T02:17:00Z,22.89
us-nd 2018-01-31T02:18:00Z,21.29
us-nd 2018-01-31T02:19:00Z,14.71
us-nd 2018-01-31T02:20:00Z,21.28
us-nd 2018-01-31T02:21:00Z,22.92
us-nd 2018-01-31T02:22:00Z,18.97
us-nd 2018-01-31T02:23:00Z,21.43
us-nd 2018-01-31T02:24:00Z,26.55
us-nd 2018-01-31T02:25:00Z,17.37
us-nd 2018-01-31T02:26:00Z,17.1
us-nd 2018-01-31T02:27:00Z,23.45
us-nd 2018-01-31T02:28:00Z,14.68
us-nd 2018-01-31T02:29:00Z,8.01
us-nd 2018-01-31T02:30:00Z,18.55
us-nd 2018-01-31T02:31:00Z,16.33
us-nd 2018-01-31T02:32:00Z,14.85
us-nd 2018-01-31T02:33:00Z,18.39
us-nd 2018-01-31T02:34:00Z,18
us-nd 2018-01-31T02:35:00Z,14.1
us-nd 2018-01-31T02:36:00Z,22.04
us-nd 2018-01-31T02:37:00Z,30.41
us-nd 2018-01-31T02:38:00Z,17.18
us-nd 2018-01-31T02:39:00Z,20.9
us-nd 2018-01-31T02:40:00Z,17.59
us-nd 2018-01-31T02:41:00Z,25.58
us-nd 2018-01-31T02:42:00Z,12.07
us-nd 2018-01-31T02:43:00Z,19.75
us-nd 2018-01-31T02:44:00Z,21.63
us-nd 2018-01-31T02:45:00Z,20.61
us-nd 2018-01-31T02:46:00Z,20.12
us-nd 2018-01-31T02:47:00Z,35.29
us-nd 2018-01-31T02:48:00Z,18.5
us-nd 2018-01-31T02:49:00Z,14.46
us-nd 2018-01-31T02:50:00Z,15.41
us-nd 2018-01-31T02:51:00Z,13.66
us-nd 2018-01-31T02:52:00Z,7.72
us-nd 2018-01-31T02:53:00Z,11.98
us-nd 2018-01-31T02:54:00Z,17.34
us-nd 2018-01-31T02:55:00Z,14.74
us-nd 2018-01-31T02:56:00Z,12.36
us-nd 2018-01-31T02:57:00Z,19.06
us-nd 2018-01-31T02:58:00Z,50.51
us-nd 2018-01-31T02:59:00Z,24.92
us-nd 2018-01-31T03:00:00Z,16.06
us-nd 2018-01-31T03:01:00Z,23.78
us-nd 2018-01-31T03:02:00Z,27.35
us-nd 2018-01-31T03:03:00Z,18.16
us-nd 2018-01-31T03:04:00Z,18.95
us-nd 2018-01-31T03:05:00Z,29.96
us-nd 2018-01-31T03:06:00Z,16.49
us-nd 2018-01-31T03:07:00Z,12.18
us-nd 2018-01-31T03:08:00Z,22
us-nd 2018-01-31T03:09:00Z,19.23
us-nd 2018-01-31T03:10:00Z,19.97
us-nd 2018-01-31T03:11:00Z,22.82
us-nd 2018-01-31T03:12:00Z,19.39
us-nd 2018-01-31T03:13:00Z,36.23
us-nd 2018-01-31T03:14:00Z,32.95
us-nd 2018-01-31T03:15:00Z,11.31
us-nd 2018-01-31T03:16:00Z,28.04
us-nd 2018-01-31T03:17:00Z,10.2
us-nd 2018-01-31T03:18:00Z,17.08
us-nd 2018-01-31T03:19:00Z,21.88
us-nd 2018-01-31T03:20:00Z,12.22
us-nd 2018-01-31T03:21:00Z,14.04
us-nd 2018-01-31T03:22:00Z,25.56
us-nd 2018-01-31T03:23:00Z,21.56
us-nd 2018-01-31T03:24:00Z,8.69
us-nd 2018-01-31T03:25:00Z,12.72
us-nd 2018-01-31T03:26:00Z,26.56
us-nd 2018-01-31T03:27:00Z,12.52
us-nd 2018-01-31T03:28:00Z,10.7
us-nd 2018-01-31T03:29:00Z,22.13
us-nd 2018-01-31T03:30:00Z,30.47
us-oh 2018-01-31T02:10:00Z,23.57
us-oh 2018-01-31T02:11:00Z,23.58
us-oh 2018-01-31T02:12:00Z,20.75
us-oh 2018-01-31T02:13:00Z,23.3
us-oh 2018-01-31T02:14:00Z,21.42
us-oh 2018-01-31T02:15:00Z,19.3
us-oh 2018-01-31T02:16:00Z,20.66
us-oh 2018-01-31T02:17:00Z,17.44
us-oh 2018-01-31T02:18:00Z,21.84
us-oh 2018-01-31T02:19:00Z,19.97
us-oh 2018-01-31T02:20:00Z,23.9
us-oh 2018-01-31T02:21:00Z,21.91
us-oh 2018-01-31T02:22:00Z,18.96
us-oh 2018-01-31T02:23:00Z,19.28
us-oh 2018-01-31T02:24:00Z,19.3
us-oh 2018-01-31T02:25:00Z,16.06
us-oh 2018-01-31T02:26:00Z,15.83
us-oh 2018-01-31T02:27:00Z,20.39
us-oh 2018-01-31T02:28:00Z,20.28
us-oh 2018-01-31T02:29:00Z,20.64
us-oh 2018-01-31T02:30:00Z,19.56
us-oh 2018-01-31T02:31:00Z,18.75
us-oh 2018-01-31T02:32:00Z,18.19
us-oh 2018-01-31T02:33:00Z,19.18
us-oh 2018-01-31T02:34:00Z,20.54
us-oh 2018-01-31T02:35:00Z,18.54
us-oh 2018-01-31T02:36:00Z,18.84
us-oh 2018-01-31T02:37:00Z,18.29
us-oh 2018-01-31T02:38:00Z,20.23
us-oh 2018-01-31T02:39:00Z,22.84
us-oh 2018-01-31T02:40:00Z,17.64
us-oh 2018-01-31T02:41:00Z,15.84
us-oh 2018-01-31T02:42:00Z,16.8
us-oh 2018-01-31T02:43:00Z,17.22
us-oh 2018-01-31T02:44:00Z,17.72
us-oh 2018-01-31T02:45:00Z,18.33
us-oh 2018-01-31T02:46:00Z,21.23
us-oh 2018-01-31T02:47:00Z,20.74
us-oh 2018-01-31T02:48:00Z,15.6
us-oh 2018-01-31T02:49:00Z,14.77
us-oh 2018-01-31T02:50:00Z,14.96
us-oh 2018-01-31T02:51:00Z,15.05
us-oh 2018-01-31T02:52:00Z,18.51
us-oh 2018-01-31T02:53:00Z,19.77
us-oh 2018-01-31T02:54:00Z,17.48
us-oh 2018-01-31T02:55:00Z,16.44
us-oh 2018-01-31T02:56:00Z,15.68
us-oh 2018-01-31T02:57:00Z,30.27
us-oh 2018-01-31T02:58:00Z,26.73
us-oh 2018-01-31T02:59:00Z,33.95
us-oh 2018-01-31T03:00:00Z,21.27
us-oh 2018-01-31T03:01:00Z,22.04
us-oh 2018-01-31T03:02:00Z,22.26
us-oh 2018-01-31T03:03:00Z,18.38
us-oh 2018-01-31T03:04:00Z,17.01
us-oh 2018-01-31T03:05:00Z,16.88
us-oh 2018-01-31T03:06:00Z,14.02
us-oh 2018-01-31T03:07:00Z,19.98
us-oh 2018-01-31T03:08:00Z,20.21
us-oh 2018-01-31T03:09:00Z,18.49
us-oh 2018-01-31T03:10:00Z,16.92
us-oh 2018-01-31T03:11:00Z,16.1
us-oh 2018-01-31T03:12:00Z,19.17
us-oh 2018-01-31T03:13:00Z,22.63
us-oh 2018-01-31T03:14:00Z,18.03
us-oh 2018-01-31T03:15:00Z,17.75
us-oh 2018-01-31T03:16:00Z,19.05
us-oh 2018-01-31T03:17:00Z,17.71
us-oh 2018-01-31T03:18:00Z,19.1
us-oh 2018-01-31T03:19:00Z,19.8
us-oh 2018-01-31T03:20:00Z,15.06
us-oh 2018-01-31T03:21:00Z,15.52
us-oh 2018-01-31T03:22:00Z,18.71
us-oh 2018-01-31T03:23:00Z,16.03
us-oh 2018-01-31T03:24:00Z,12.97
us-oh 2018-01-31T03:25:00Z,15.47
us-oh 2018-01-31T03:26:00Z,21.08
us-oh 2018-01-31T03:27:00Z,18.35
us-oh 2018-01-31T03:28:00Z,21.1
us-oh 2018-01-31T03:29:00Z,23
us-oh 2018-01-31T03:30:00Z,23.18
us-ok 2018-01-31T02:10:00Z,22.98
us-ok 2018-01-31T02:11:00Z,21.84
us-ok 2018-01-31T02:12:00Z,20.15
us-ok 2018-01-31T02:13:00Z,21.58
us-ok 2018-01-31T02:14:00Z,17.34
us-ok 2018-01-31T02:15:00Z,17.28
us-ok 2018-01-31T02:16:00Z,13.29
us-ok 2018-01-31T02:17:00Z,16.53
us-ok 2018-01-31T02:18:00Z,14.58
us-ok 2018-01-31T02:19:00Z,14.06
us-ok 2018-01-31T02:20:00Z,18.45
us-ok 2018-01-31T02:21:00Z,16.85
us-ok 2018-01-31T02:22:00Z,17.64
us-ok 2018-01-31T02:23:00Z,17.66
us-ok 2018-01-31T02:24:00Z,19.97
us-ok 2018-01-31T02:25:00Z,16.32
us-ok 2018-01-31T02:26:00Z,10.88
us-ok 2018-01-31T02:27:00Z,13.72
us-ok 2018-01-31T02:28:00Z,15.48
us-ok 2018-01-31T02:29:00Z,13.86
us-ok 2018-01-31T02:30:00Z,10.78
us-ok 2018-01-31T02:31:00Z,12.17
us-ok 2018-01-31T02:32:00Z,14.61
us-ok 2018-01-31T02:33:00Z,13.82
us-ok 2018-01-31T02:34:00Z,26.11
us-ok 2018-01-31T02:35:00Z,14.04
us-ok 2018-01-31T02:36:00Z,13.92
us-ok 2018-01-31T02:37:00Z,14.61
us-ok 2018-01-31T02:38:00Z,14.88
us-ok 2018-01-31T02:39:00Z,19
us-ok 2018-01-31T02:40:00Z,15.46
us-ok 2018-01-31T02:41:00Z,13.04
us-ok 2018-01-31T02:42:00Z,12.26
